0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.000000,0.984135,0.968277,0.952435,0.936616,0.920827,0.905074,0.889365,0.873707,0.858104,0.842563,0.827090,0.811691,0.796370,0.781133,0.765985,0.750930,0.735974,0.721120,0.706373,0.691736,0.677213,0.662809,0.648526,0.634368,0.620337,0.606438,0.592672,0.579042,0.565551,0.552202,0.538995,0.525934,0.513020,0.500256,0.487642,0.475180,0.462873,0.450720,0.438723,0.426884,0.415203,0.403681,0.392319,0.381118,0.370077,0.359198,0.348481,0.337926,0.327533,0.317302,0.307233,0.297327,0.287583,0.278001,0.268580,0.259321,0.250222,0.241283,0.232504,0.223884,0.215422,0.207118,0.198971,0.190979,0.183142,0.175460,0.167930,0.160553,0.153326,0.146249,0.139321,0.132540,0.125905,0.119414,0.113068,0.106864,0.100800,0.094876,0.089090,0.083440,0.077926,0.072545,0.067297,0.062179,0.057190,0.052328,0.047593,0.042981,0.038493,0.034126,0.029878,0.025748,0.021734,0.017835,0.014048,0.010374,0.006808,0.003351,0.000000
0.999874,0.984020,0.968174,0.952342,0.936533,0.920754,0.905011,0.889312,0.873662,0.858068,0.842535,0.827070,0.811679,0.796365,0.781136,0.765994,0.750946,0.735996,0.721148,0.706406,0.691775,0.677257,0.662857,0.648579,0.634425,0.620398,0.606502,0.592740,0.579113,0.565625,0.552278,0.539074,0.526015,0.513103,0.500340,0.487728,0.475267,0.462961,0.450809,0.438813,0.426974,0.415294,0.403772,0.392410,0.381208,0.370168,0.359288,0.348570,0.338014,0.327621,0.317389,0.307320,0.297412,0.287667,0.278084,0.268661,0.259400,0.250300,0.241360,0.232579,0.223957,0.215494,0.207188,0.199038,0.191045,0.183206,0.175522,0.167990,0.160610,0.153382,0.146302,0.139372,0.132589,0.125952,0.119460,0.113111,0.106905,0.100839,0.094913,0.089125,0.083473,0.077957,0.072574,0.067323,0.062203,0.057213,0.052349,0.047612,0.042999,0.038508,0.034139,0.029890,0.025758,0.021743,0.017842,0.014054,0.010378,0.006811,0.003352,0.000000
0.999497,0.983658,0.967826,0.952010,0.936215,0.920450,0.904721,0.889034,0.873397,0.857816,0.842295,0.826842,0.811462,0.796160,0.780941,0.765811,0.750773,0.735832,0.720994,0.706261,0.691639,0.677130,0.662738,0.648468,0.634321,0.620302,0.606413,0.592658,0.579037,0.565556,0.552214,0.539016,0.525962,0.513056,0.500298,0.487690,0.475234,0.462932,0.450784,0.438792,0.426957,0.415279,0.403761,0.392402,0.381203,0.370165,0.359287,0.348572,0.338018,0.327626,0.317396,0.307328,0.297422,0.287678,0.278096,0.268675,0.259414,0.250315,0.241375,0.232595,0.223974,0.215510,0.207205,0.199055,0.191062,0.183224,0.175539,0.168007,0.160627,0.153398,0.146319,0.139388,0.132605,0.125967,0.119474,0.113125,0.106918,0.100852,0.094926,0.089137,0.083485,0.077968,0.072584,0.067333,0.062212,0.057221,0.052357,0.047619,0.043005,0.038514,0.034144,0.029894,0.025762,0.021746,0.017845,0.014056,0.010379,0.006812,0.003353,0.000000
0.998867,0.983048,0.967235,0.951437,0.935661,0.919913,0.904202,0.888533,0.872912,0.857347,0.841843,0.826406,0.811041,0.795754,0.780550,0.765434,0.750410,0.735483,0.720658,0.705938,0.691328,0.676832,0.662452,0.648193,0.634058,0.620050,0.606171,0.592426,0.578816,0.565343,0.552011,0.538822,0.525777,0.512879,0.500129,0.487529,0.475081,0.462786,0.450645,0.438660,0.426831,0.415160,0.403647,0.392294,0.381101,0.370068,0.359196,0.348485,0.337936,0.327548,0.317322,0.307259,0.297357,0.287616,0.278037,0.268620,0.259363,0.250266,0.241329,0.232552,0.223933,0.215473,0.207169,0.199022,0.191031,0.183194,0.175512,0.167982,0.160604,0.153376,0.146298,0.139369,0.132587,0.125950,0.119459,0.113111,0.106905,0.100840,0.094914,0.089126,0.083475,0.077959,0.072576,0.067326,0.062206,0.057215,0.052351,0.047614,0.043001,0.038510,0.034141,0.029891,0.025759,0.021744,0.017843,0.014055,0.010378,0.006811,0.003352,0.000000
0.997987,0.982190,0.966401,0.950625,0.934871,0.919145,0.903455,0.887807,0.872207,0.856663,0.841179,0.825761,0.810416,0.795147,0.779962,0.764863,0.749857,0.734948,0.720140,0.705437,0.690843,0.676362,0.661998,0.647754,0.633634,0.619640,0.605776,0.592044,0.578447,0.564988,0.551669,0.538492,0.525459,0.512572,0.499834,0.487245,0.474807,0.462523,0.450392,0.438416,0.426597,0.414935,0.403432,0.392087,0.380902,0.369877,0.359013,0.348310,0.337768,0.327387,0.317168,0.307111,0.297216,0.287482,0.277909,0.268497,0.259245,0.250154,0.241222,0.232450,0.223836,0.215380,0.207081,0.198938,0.190951,0.183119,0.175440,0.167914,0.160539,0.153315,0.146240,0.139314,0.132535,0.125902,0.119413,0.113068,0.106865,0.100802,0.094879,0.089093,0.083444,0.077930,0.072550,0.067301,0.062183,0.057194,0.052332,0.047597,0.042985,0.038496,0.034129,0.029880,0.025750,0.021736,0.017836,0.014050,0.010374,0.006809,0.003351,0.000000
0.996855,0.981086,0.965322,0.949573,0.933845,0.918145,0.902480,0.886857,0.871283,0.855762,0.840302,0.824908,0.809585,0.794340,0.779177,0.764100,0.749116,0.734227,0.719440,0.704757,0.690183,0.675722,0.661377,0.647152,0.633050,0.619074,0.605227,0.591513,0.577933,0.564490,0.551187,0.538025,0.525008,0.512136,0.499412,0.486837,0.474414,0.462142,0.450025,0.438062,0.426255,0.414605,0.403114,0.391780,0.380607,0.369593,0.358739,0.348046,0.337514,0.327143,0.316934,0.306886,0.296999,0.287274,0.277709,0.268305,0.259062,0.249978,0.241054,0.232289,0.223682,0.215233,0.206940,0.198804,0.190823,0.182997,0.175323,0.167803,0.160434,0.153215,0.146146,0.139224,0.132450,0.125821,0.119337,0.112996,0.106797,0.100739,0.094819,0.089038,0.083392,0.077882,0.072505,0.067259,0.062145,0.057159,0.052300,0.047567,0.042959,0.038473,0.034108,0.029862,0.025734,0.021723,0.017825,0.014041,0.010368,0.006805,0.003349,0.000000
0.995472,0.979734,0.964001,0.948282,0.932584,0.916914,0.901278,0.885684,0.870138,0.854646,0.839213,0.823846,0.808551,0.793332,0.778195,0.763144,0.748185,0.733321,0.718558,0.703899,0.689349,0.674911,0.660589,0.646386,0.632306,0.618351,0.604526,0.590832,0.577272,0.563849,0.550565,0.537422,0.524423,0.511570,0.498863,0.486306,0.473899,0.461645,0.449543,0.437596,0.425805,0.414170,0.402693,0.391374,0.380215,0.369214,0.358374,0.347694,0.337175,0.326816,0.316619,0.306583,0.296707,0.286993,0.277439,0.268046,0.258813,0.249739,0.240825,0.232069,0.223471,0.215031,0.206747,0.198619,0.190646,0.182828,0.175162,0.167649,0.160288,0.153076,0.146013,0.139099,0.132331,0.125709,0.119231,0.112896,0.106702,0.100649,0.094735,0.088959,0.083319,0.077813,0.072441,0.067201,0.062091,0.057109,0.052255,0.047526,0.042922,0.038439,0.034078,0.029836,0.025712,0.021704,0.017810,0.014029,0.010359,0.006799,0.003346,0.000000
0.993838,0.978135,0.962437,0.946753,0.931088,0.915452,0.899849,0.884288,0.868774,0.853313,0.837913,0.822577,0.807312,0.792124,0.777016,0.761995,0.747065,0.732230,0.717495,0.702864,0.688341,0.673929,0.659633,0.645456,0.631402,0.617472,0.603671,0.590001,0.576465,0.563065,0.549803,0.536683,0.523706,0.510874,0.498188,0.485652,0.473265,0.461030,0.448948,0.437020,0.425247,0.413630,0.402171,0.390869,0.379726,0.368742,0.357918,0.347253,0.336750,0.326406,0.316223,0.306201,0.296340,0.286639,0.277099,0.267718,0.258498,0.249436,0.240534,0.231790,0.223203,0.214774,0.206501,0.198384,0.190421,0.182612,0.174957,0.167453,0.160100,0.152898,0.145844,0.138938,0.132178,0.125564,0.119094,0.112766,0.106580,0.100535,0.094628,0.088858,0.083224,0.077725,0.072359,0.067125,0.062020,0.057045,0.052196,0.047473,0.042873,0.038396,0.034040,0.029803,0.025683,0.021679,0.017790,0.014013,0.010348,0.006791,0.003343,0.000000
0.991955,0.976290,0.960631,0.944984,0.929358,0.913758,0.898193,0.882668,0.867191,0.851766,0.836400,0.821100,0.805870,0.790715,0.775641,0.760653,0.745756,0.730953,0.716250,0.701650,0.687158,0.672777,0.658511,0.644363,0.630337,0.616436,0.602663,0.589020,0.575511,0.562138,0.548903,0.535808,0.522856,0.510048,0.497387,0.484874,0.472510,0.460298,0.448238,0.436332,0.424580,0.412985,0.401546,0.390264,0.379141,0.368176,0.357370,0.346725,0.336239,0.325913,0.315747,0.305742,0.295897,0.286212,0.276687,0.267322,0.258117,0.249070,0.240182,0.231451,0.222878,0.214462,0.206202,0.198098,0.190147,0.182350,0.174706,0.167214,0.159873,0.152681,0.145637,0.138741,0.131992,0.125387,0.118926,0.112608,0.106431,0.100394,0.094495,0.088734,0.083108,0.077617,0.072259,0.067032,0.061935,0.056966,0.052124,0.047407,0.042814,0.038343,0.033993,0.029762,0.025648,0.021650,0.017766,0.013994,0.010333,0.006782,0.003338,0.000000
0.989821,0.974200,0.958582,0.942978,0.927393,0.911835,0.896310,0.880826,0.865388,0.850003,0.834677,0.819415,0.804223,0.789107,0.774070,0.759119,0.744258,0.729491,0.714824,0.700259,0.685801,0.671454,0.657221,0.643107,0.629113,0.615244,0.601502,0.587891,0.574412,0.561068,0.547862,0.534796,0.521873,0.509093,0.496459,0.483973,0.471635,0.459449,0.447414,0.435533,0.423806,0.412234,0.400818,0.389560,0.378459,0.367516,0.356732,0.346107,0.335642,0.325337,0.315191,0.305205,0.295379,0.285712,0.276206,0.266858,0.257670,0.248640,0.239768,0.231054,0.222497,0.214096,0.205851,0.197761,0.189825,0.182042,0.174411,0.166932,0.159604,0.152424,0.145393,0.138509,0.131771,0.125178,0.118728,0.112421,0.106255,0.100228,0.094339,0.088588,0.082971,0.077489,0.072140,0.066921,0.061833,0.056872,0.052038,0.047329,0.042744,0.038280,0.033937,0.029713,0.025606,0.021614,0.017736,0.013971,0.010316,0.006771,0.003332,0.000000
0.987439,0.971863,0.956293,0.940734,0.925194,0.909681,0.894202,0.878762,0.863368,0.848026,0.832743,0.817524,0.802374,0.787299,0.772304,0.757393,0.742572,0.727845,0.713216,0.698690,0.684270,0.669961,0.655765,0.641687,0.627730,0.613896,0.600189,0.586611,0.573166,0.559856,0.546683,0.533649,0.520757,0.508008,0.495405,0.482948,0.470641,0.458483,0.446477,0.434623,0.422923,0.411378,0.399989,0.388756,0.377680,0.366763,0.356003,0.345402,0.334960,0.324677,0.314554,0.304590,0.294785,0.285140,0.275653,0.266326,0.257157,0.248146,0.239293,0.230597,0.222058,0.213675,0.205447,0.197373,0.189454,0.181687,0.174072,0.166608,0.159294,0.152129,0.145112,0.138242,0.131517,0.124937,0.118500,0.112205,0.106051,0.100036,0.094159,0.088418,0.082813,0.077342,0.072002,0.066794,0.061715,0.056764,0.051939,0.047239,0.042663,0.038208,0.033873,0.029657,0.025557,0.021573,0.017703,0.013945,0.010297,0.006758,0.003326,0.000000
0.984808,0.969283,0.953762,0.938253,0.922763,0.907299,0.891867,0.876475,0.861129,0.845835,0.830599,0.815426,0.800322,0.785292,0.770341,0.755475,0.740698,0.726014,0.711428,0.696944,0.682566,0.668298,0.654143,0.640105,0.626187,0.612392,0.598723,0.585183,0.571775,0.558501,0.545364,0.532366,0.519509,0.506794,0.494224,0.481801,0.469526,0.457400,0.445425,0.433603,0.421933,0.410418,0.399058,0.387853,0.376806,0.365915,0.355183,0.344608,0.334192,0.323935,0.313836,0.303896,0.294116,0.284494,0.275030,0.265725,0.256578,0.247589,0.238757,0.230082,0.221563,0.213199,0.204990,0.196935,0.189034,0.181285,0.173688,0.166241,0.158944,0.151795,0.144794,0.137939,0.131230,0.124664,0.118242,0.111961,0.105820,0.099818,0.093954,0.088226,0.082633,0.077174,0.071846,0.066650,0.061582,0.056641,0.051827,0.047137,0.042571,0.038125,0.033800,0.029593,0.025502,0.021527,0.017665,0.013915,0.010275,0.006743,0.003319,0.000000
0.981929,0.966458,0.950991,0.935535,0.920098,0.904687,0.889308,0.873968,0.858673,0.843430,0.828244,0.813121,0.798067,0.783086,0.768184,0.753366,0.738637,0.724000,0.709460,0.695022,0.680689,0.666466,0.652355,0.638360,0.624485,0.610732,0.597105,0.583606,0.570239,0.557005,0.543907,0.530947,0.518128,0.505451,0.492918,0.480531,0.468291,0.456201,0.444260,0.432471,0.420835,0.409352,0.398024,0.386852,0.375835,0.364975,0.354272,0.343726,0.333339,0.323109,0.313038,0.303126,0.293371,0.283775,0.274337,0.265057,0.255934,0.246969,0.238160,0.229507,0.221010,0.212668,0.204481,0.196447,0.188566,0.180837,0.173259,0.165831,0.158552,0.151422,0.144438,0.137601,0.130908,0.124359,0.117953,0.111687,0.105562,0.099575,0.093725,0.088012,0.082433,0.076986,0.071672,0.066488,0.061432,0.056504,0.051702,0.047023,0.042468,0.038033,0.033718,0.029521,0.025440,0.021475,0.017622,0.013881,0.010250,0.006727,0.003311,0.000000
0.978802,0.963389,0.947980,0.932582,0.917202,0.901847,0.886524,0.871240,0.856000,0.840812,0.825680,0.810611,0.795610,0.780682,0.765833,0.751066,0.736388,0.721802,0.707312,0.692923,0.678639,0.664464,0.650401,0.636453,0.622624,0.608917,0.595335,0.581881,0.568557,0.555367,0.542311,0.529394,0.516615,0.503979,0.491486,0.479138,0.466938,0.454885,0.442982,0.431230,0.419630,0.408183,0.396889,0.385751,0.374768,0.363941,0.353270,0.342757,0.332400,0.322202,0.312160,0.302277,0.292552,0.282984,0.273573,0.264320,0.255224,0.246285,0.237501,0.228874,0.220401,0.212083,0.203919,0.195908,0.188049,0.180342,0.172785,0.165378,0.158120,0.151010,0.144046,0.137227,0.130553,0.124022,0.117633,0.111385,0.105277,0.099306,0.093473,0.087774,0.082210,0.076779,0.071479,0.066309,0.061267,0.056352,0.051563,0.046897,0.042354,0.037931,0.033628,0.029442,0.025372,0.021417,0.017575,0.013844,0.010222,0.006709,0.003302,0.000000
0.975430,0.960078,0.944730,0.929393,0.914074,0.898779,0.883516,0.868292,0.853111,0.837981,0.822908,0.807896,0.792952,0.778081,0.763287,0.748576,0.733953,0.719421,0.704985,0.690649,0.676417,0.662293,0.648281,0.634384,0.620605,0.606947,0.593414,0.580008,0.566731,0.553587,0.540577,0.527705,0.514971,0.502379,0.489929,0.477624,0.465464,0.453453,0.441590,0.429878,0.418317,0.406908,0.395653,0.384551,0.373605,0.362813,0.352178,0.341699,0.331376,0.321211,0.311202,0.301351,0.291657,0.282120,0.272739,0.263516,0.254449,0.245538,0.236782,0.228182,0.219736,0.211444,0.203305,0.195319,0.187484,0.179801,0.172268,0.164883,0.157647,0.150559,0.143616,0.136818,0.130164,0.123653,0.117284,0.111054,0.104964,0.099012,0.093196,0.087515,0.081967,0.076552,0.071268,0.066113,0.061086,0.056186,0.051411,0.046759,0.042229,0.037819,0.033529,0.029355,0.025298,0.021354,0.017523,0.013803,0.010192,0.006689,0.003292,0.000000
0.971812,0.956526,0.941243,0.925970,0.910715,0.895485,0.880286,0.865124,0.850007,0.834939,0.819927,0.804977,0.790094,0.775282,0.760548,0.745896,0.731331,0.716857,0.702478,0.688199,0.674023,0.659955,0.645997,0.632154,0.618428,0.604823,0.591341,0.577986,0.564760,0.551666,0.538706,0.525881,0.513195,0.500650,0.488246,0.475987,0.463872,0.451905,0.440086,0.428416,0.416897,0.405530,0.394315,0.383253,0.372346,0.361593,0.350996,0.340554,0.330268,0.320138,0.310165,0.300348,0.290687,0.281183,0.271836,0.262644,0.253608,0.244727,0.236002,0.227431,0.219013,0.210750,0.202638,0.194679,0.186871,0.179214,0.171706,0.164346,0.157134,0.150069,0.143149,0.136374,0.129742,0.123252,0.116904,0.110695,0.104625,0.098692,0.092895,0.087232,0.081703,0.076305,0.071038,0.065900,0.060890,0.056005,0.051245,0.046608,0.042093,0.037698,0.033421,0.029261,0.025216,0.021285,0.017467,0.013759,0.010159,0.006668,0.003282,0.000000
0.967949,0.952732,0.937518,0.922314,0.907127,0.891965,0.876833,0.861738,0.846687,0.831685,0.816739,0.801854,0.787035,0.772288,0.757617,0.743027,0.728524,0.714111,0.699793,0.685574,0.671458,0.657448,0.643549,0.629763,0.616094,0.602545,0.589118,0.575818,0.562646,0.549604,0.536696,0.523924,0.511289,0.498793,0.486439,0.474228,0.462162,0.450241,0.438469,0.426845,0.415371,0.404047,0.392876,0.381857,0.370992,0.360280,0.349723,0.339321,0.329074,0.318983,0.309047,0.299267,0.289643,0.280175,0.270862,0.261704,0.252702,0.243854,0.235161,0.226621,0.218235,0.210001,0.201920,0.193989,0.186210,0.178580,0.171099,0.163766,0.156580,0.149540,0.142645,0.135894,0.129286,0.122820,0.116494,0.110307,0.104258,0.098346,0.092570,0.086927,0.081417,0.076039,0.070790,0.065670,0.060677,0.055810,0.051067,0.046446,0.041946,0.037566,0.033304,0.029159,0.025128,0.021211,0.017406,0.013711,0.010124,0.006644,0.003270,0.000000
0.963842,0.948698,0.933557,0.918425,0.903310,0.888219,0.873159,0.858135,0.843154,0.828222,0.813345,0.798528,0.783777,0.769097,0.754493,0.739970,0.725532,0.711184,0.696931,0.682775,0.668722,0.654775,0.640937,0.627212,0.613603,0.600113,0.586745,0.573502,0.560387,0.547402,0.534550,0.521832,0.509251,0.496809,0.484507,0.472348,0.460333,0.448463,0.436739,0.425164,0.413738,0.402461,0.391336,0.380363,0.369542,0.358875,0.348361,0.338001,0.327796,0.317745,0.307850,0.298109,0.288524,0.279094,0.269818,0.260697,0.251730,0.242918,0.234259,0.225753,0.217400,0.209199,0.201149,0.193250,0.185500,0.177900,0.170448,0.163144,0.155986,0.148973,0.142105,0.135380,0.128797,0.122355,0.116054,0.109891,0.103865,0.097975,0.092221,0.086600,0.081111,0.075753,0.070524,0.065423,0.060449,0.055600,0.050875,0.046271,0.041789,0.037425,0.033179,0.029050,0.025034,0.021132,0.017341,0.013659,0.010086,0.006620,0.003258,0.000000
0.959493,0.944426,0.929361,0.914305,0.899266,0.884250,0.869264,0.854314,0.839407,0.824548,0.809744,0.794999,0.780320,0.765711,0.751178,0.736725,0.722356,0.708077,0.693891,0.679803,0.665816,0.651934,0.638161,0.624500,0.610955,0.597528,0.584222,0.571041,0.557986,0.545061,0.532267,0.519607,0.507083,0.494698,0.482452,0.470347,0.458386,0.446569,0.434898,0.423374,0.411998,0.400772,0.389696,0.378771,0.367998,0.357377,0.346909,0.336594,0.326433,0.316426,0.306574,0.296875,0.287331,0.277941,0.268705,0.259623,0.250694,0.241919,0.233297,0.224827,0.216509,0.208342,0.200326,0.192460,0.184743,0.177175,0.169754,0.162480,0.155351,0.148367,0.141527,0.134830,0.128275,0.121859,0.115583,0.109446,0.103444,0.097579,0.091848,0.086250,0.080783,0.075447,0.070239,0.065159,0.060205,0.055376,0.050670,0.046085,0.041620,0.037275,0.033046,0.028933,0.024933,0.021047,0.017271,0.013604,0.010045,0.006593,0.003245,0.000000
0.954902,0.939915,0.924930,0.909954,0.894994,0.880057,0.865149,0.850278,0.835448,0.820666,0.805938,0.791270,0.776666,0.762132,0.747672,0.733293,0.718997,0.704790,0.690675,0.676657,0.662741,0.648928,0.635223,0.621630,0.608152,0.594791,0.581550,0.568433,0.555442,0.542580,0.529848,0.517249,0.504786,0.492460,0.480272,0.468226,0.456321,0.444560,0.432945,0.421475,0.410153,0.398980,0.387956,0.377082,0.366359,0.355787,0.345368,0.335101,0.324987,0.315026,0.305218,0.295564,0.286064,0.276716,0.267522,0.258481,0.249593,0.240858,0.232274,0.223842,0.215562,0.207432,0.199451,0.191620,0.183938,0.176403,0.169015,0.161773,0.154676,0.147723,0.140913,0.134246,0.127719,0.121332,0.115083,0.108972,0.102997,0.097157,0.091451,0.085877,0.080435,0.075121,0.069936,0.064878,0.059946,0.055137,0.050451,0.045887,0.041441,0.037114,0.032904,0.028808,0.024826,0.020956,0.017196,0.013546,0.010002,0.006565,0.003231,0.000000
0.950071,0.935168,0.920266,0.905373,0.890496,0.875642,0.860816,0.846026,0.831278,0.816577,0.801929,0.787340,0.772815,0.758359,0.743977,0.729674,0.715455,0.701323,0.687283,0.673340,0.659496,0.645756,0.632124,0.618601,0.605193,0.591901,0.578730,0.565680,0.552756,0.539960,0.527293,0.514759,0.502359,0.490096,0.477970,0.465984,0.454140,0.442438,0.430880,0.419468,0.408203,0.397085,0.386115,0.375295,0.364625,0.354106,0.343738,0.333521,0.323456,0.313544,0.303784,0.294177,0.284722,0.275420,0.266271,0.257273,0.248428,0.239734,0.231192,0.222800,0.214559,0.206467,0.198525,0.190731,0.183085,0.175586,0.168233,0.161025,0.153961,0.147041,0.140263,0.133626,0.127130,0.120772,0.114553,0.108470,0.102523,0.096711,0.091031,0.085483,0.080065,0.074776,0.069615,0.064581,0.059671,0.054885,0.050220,0.045676,0.041251,0.036944,0.032753,0.028676,0.024712,0.020860,0.017118,0.013484,0.009956,0.006534,0.003216,0.000000
0.945001,0.930185,0.915371,0.900565,0.885774,0.871006,0.856266,0.841561,0.826897,0.812280,0.797716,0.783210,0.768767,0.754393,0.740093,0.725870,0.711731,0.697678,0.683717,0.669851,0.656084,0.642420,0.628863,0.615415,0.602080,0.588861,0.575761,0.562783,0.549929,0.537202,0.524604,0.512137,0.499804,0.487606,0.475545,0.463623,0.451841,0.440202,0.428705,0.417354,0.406147,0.395088,0.384176,0.373412,0.362798,0.352333,0.342019,0.331855,0.321842,0.311981,0.302272,0.292714,0.283308,0.274053,0.264950,0.255999,0.247198,0.238549,0.230049,0.221700,0.213501,0.205450,0.197547,0.189793,0.182185,0.174723,0.167406,0.160234,0.153206,0.146320,0.139576,0.132972,0.126508,0.120182,0.113993,0.107941,0.102023,0.096239,0.090587,0.085066,0.079675,0.074412,0.069276,0.064266,0.059380,0.054617,0.049976,0.045454,0.041051,0.036764,0.032593,0.028537,0.024592,0.020759,0.017034,0.013418,0.009908,0.006503,0.003201,0.000000
0.939693,0.924968,0.910244,0.895529,0.880828,0.866149,0.851499,0.836883,0.822307,0.807778,0.793301,0.778882,0.764525,0.750237,0.736021,0.721882,0.707826,0.693856,0.679976,0.666191,0.652505,0.638920,0.625441,0.612071,0.598813,0.585670,0.572646,0.559742,0.546961,0.534306,0.521780,0.509384,0.497120,0.484991,0.472998,0.461143,0.449427,0.437853,0.426420,0.415131,0.403987,0.392989,0.382137,0.371433,0.360877,0.350470,0.340212,0.330103,0.320145,0.310338,0.300681,0.291175,0.281819,0.272615,0.263561,0.254658,0.245904,0.237301,0.228847,0.220543,0.212387,0.204379,0.196518,0.188805,0.181237,0.173815,0.166537,0.159403,0.152411,0.145561,0.138853,0.132283,0.125853,0.119560,0.113404,0.107383,0.101496,0.095742,0.090119,0.084627,0.079264,0.074028,0.068919,0.063935,0.059074,0.054336,0.049718,0.045220,0.040839,0.036575,0.032426,0.028390,0.024466,0.020652,0.016947,0.013349,0.009857,0.006469,0.003184,0.000000
0.934148,0.919518,0.904889,0.890267,0.875660,0.861075,0.846517,0.831993,0.817509,0.803072,0.788685,0.774356,0.760089,0.745889,0.731761,0.717710,0.703741,0.689857,0.676062,0.662362,0.648759,0.635257,0.621860,0.608571,0.595393,0.582330,0.569383,0.556557,0.543853,0.531274,0.518822,0.506500,0.494309,0.482251,0.470329,0.458544,0.446897,0.435391,0.424025,0.412802,0.401723,0.390789,0.380000,0.369358,0.358863,0.348516,0.338317,0.328267,0.318366,0.308614,0.299012,0.289561,0.280258,0.271106,0.262104,0.253251,0.244547,0.235992,0.227586,0.219328,0.211218,0.203255,0.195438,0.187768,0.180242,0.172861,0.165624,0.158529,0.151577,0.144765,0.138093,0.131560,0.125165,0.118907,0.112785,0.106797,0.100942,0.095220,0.089628,0.084166,0.078832,0.073625,0.068544,0.063587,0.058753,0.054040,0.049448,0.044974,0.040617,0.036376,0.032249,0.028235,0.024333,0.020539,0.016855,0.013276,0.009803,0.006434,0.003167,0.000000
